left_entity_id,right_business_id,confidence
72706,76210,1.0
47944,54915,1.0
76377,75744,1.0
85321,57806,1.0
61069,75807,1.0
26602,67980,1.0
32081,76144,1.0
38501,75516,1.0
69092,65915,1.0
47341,69327,1.0
76855,52210,1.0
60586,63580,1.0
64772,54588,1.0
15302,80490,1.0
70709,64582,1.0
66316,78249,1.0
86411,60539,1.0
19500,53988,1.0
33128,55709,1.0
63061,72929,1.0
45274,66188,1.0
51102,73467,1.0
56324,57069,1.0
11606,75399,1.0
59040,66418,1.0
74907,52839,1.0
28669,75774,1.0
58073,73584,1.0
72046,73683,1.0
84174,76518,1.0
6251,53289,1.0
9757,78423,1.0
9195,54140,1.0
81049,67333,1.0
608,54989,1.0
13775,56819,1.0
41841,61215,1.0
66501,54726,1.0
40716,74916,1.0
85798,72265,1.0
20022,52489,1.0
59779,51689,1.0
4957,56243,1.0
71144,73025,1.0
2855,59680,1.0
48757,72841,1.0
19166,55825,1.0
1882,72242,1.0
16182,62167,1.0
81392,68422,1.0
20023,64884,1.0
73679,53458,1.0
72850,51410,1.0
21157,73174,1.0
32054,67690,1.0
22107,77280,1.0
30621,72809,1.0
4324,80315,1.0
37773,63083,1.0
33308,55030,1.0
2897,74472,1.0
40108,62157,1.0
84464,77699,1.0
31290,65722,1.0
52762,65554,1.0
74688,56250,1.0
3243,66860,1.0
4520,56550,1.0
57909,67076,1.0
85507,55860,1.0
42173,55345,1.0
42425,73143,1.0
22447,80552,1.0
51432,76857,1.0
73528,76902,1.0
62320,68673,1.0
8830,52921,1.0
71921,62409,1.0
68120,55170,1.0
14727,60102,1.0
80263,53764,1.0
6570,72814,1.0
45317,80755,1.0
41019,55960,1.0
67398,52168,1.0
52247,58514,1.0
13490,77267,1.0
40640,55442,1.0
66959,63854,1.0
69885,71635,1.0
89887,70699,1.0
59445,68069,1.0
70649,76689,1.0
18287,72536,1.0
73648,51819,1.0
2564,56747,1.0
18958,65966,1.0
11276,61966,1.0
27652,76868,1.0
19421,77193,1.0
46493,59331,1.0
74111,71495,1.0
560,61036,1.0
3016,69844,1.0
50517,76390,1.0
54108,66155,1.0
36437,66779,1.0
8871,68509,1.0
77607,72196,1.0
34163,63332,1.0
23090,75137,1.0
57074,69296,1.0
34620,61120,1.0
46175,78873,1.0
50413,74270,1.0
47065,64895,1.0
62111,73322,1.0
75489,79968,1.0
39139,74720,1.0
58193,64616,1.0
5653,55019,1.0
71301,77294,1.0
68257,75519,1.0
52094,73744,1.0
7282,52610,1.0
33797,74783,1.0
24114,80637,1.0
46482,78607,1.0
26370,80423,1.0
88435,76945,1.0
61935,70496,1.0
11519,69572,1.0
86408,64914,1.0
88488,52227,1.0
49067,60264,1.0
28331,51857,1.0
43596,69362,1.0
63861,63679,1.0
68847,63267,1.0
80398,52289,1.0
79405,52282,1.0
27928,67133,1.0
13566,61503,1.0
66500,55178,1.0
23629,54075,1.0
57788,70388,1.0
73602,72569,1.0
17229,55304,1.0
17275,52613,1.0
29112,66190,1.0
52668,71410,1.0
80870,56331,1.0
26338,58574,1.0
51034,77495,1.0
64120,73224,1.0
85679,52969,1.0
15425,57489,1.0
51397,58048,1.0
94168,69599,1.0
54143,54452,1.0
20193,52709,1.0
35690,53747,1.0
6757,78402,1.0
79194,60465,1.0
69961,60302,1.0
9409,62942,1.0
52422,52367,1.0
6756,61963,1.0
12491,67449,1.0
90040,51379,1.0
52141,72347,1.0
48334,61663,1.0
15514,75723,1.0
12232,54805,1.0
11132,67206,1.0
54504,57462,1.0
32827,53671,1.0
75964,70650,1.0
89512,73667,1.0
10723,57714,1.0
41978,60406,1.0
17480,75386,1.0
14044,69046,1.0
65131,71730,1.0
26580,56055,1.0
9618,75481,1.0
71016,65907,1.0
394,74086,1.0
56141,71732,1.0
78895,66730,1.0
92453,54110,1.0
15391,68397,1.0
92628,57642,1.0
86206,51637,1.0
58644,54246,1.0
13249,72531,1.0
56563,53953,1.0
70150,73515,1.0
53375,71224,1.0
93296,77196,1.0
24054,78876,1.0
56609,53373,1.0
62601,56782,1.0
77005,77970,1.0
57514,80040,1.0
15893,60862,1.0
60225,79156,1.0
85625,65270,1.0
75841,70258,1.0
80873,74310,1.0
47545,69214,1.0
11279,66627,1.0
2,78912,1.0
4885,61604,1.0
64231,72895,1.0
35674,64476,1.0
80251,52777,1.0
37251,54128,1.0
48145,55921,1.0
36335,54471,1.0
29723,53104,1.0
22294,73934,1.0
39332,51992,1.0
49933,62480,1.0
87596,65699,1.0
7772,78640,1.0
6021,55792,1.0
58174,75897,1.0
47782,65279,1.0
44678,78310,1.0
75930,72543,1.0
86446,53648,1.0
11094,70600,1.0
29052,78473,1.0
40840,68053,1.0
26094,61183,1.0
15127,61639,1.0
24414,68227,1.0
59156,70880,1.0
91447,77059,1.0
15749,79104,1.0
58127,60894,1.0
59271,60715,1.0
8513,60853,1.0
37292,61797,1.0
76575,58736,1.0
29396,73285,1.0
69155,80550,1.0
19058,76489,1.0
69863,60958,1.0
13041,79358,1.0
8336,62818,1.0
2826,65833,1.0
56558,79964,1.0
15346,76754,1.0
41114,74457,1.0
52441,57792,1.0
38023,61665,1.0
2846,69644,1.0
63886,76349,1.0
16072,74298,1.0
30083,70313,1.0
17211,74562,1.0
54520,70721,1.0
85317,79801,1.0
93464,74433,1.0
71750,62038,1.0
56017,54159,1.0
17403,74773,1.0
91623,72286,1.0
14516,75730,1.0
5701,66671,1.0
39777,58793,1.0
85335,66128,1.0
40638,52927,1.0
11651,56523,1.0
92458,52375,1.0
48122,74880,1.0
26323,73689,1.0
43871,77905,1.0
45115,60323,1.0
12143,64502,1.0
44062,70799,1.0
52615,63285,1.0
22700,79666,1.0
54560,74277,1.0
26381,73777,1.0
33348,80158,1.0
66141,80301,1.0
58988,67101,1.0
75996,77081,1.0
2605,61180,1.0
62512,61924,1.0
41015,79620,1.0
44281,79929,1.0
39634,75600,1.0
30474,53409,1.0
34742,60666,1.0
23950,64790,1.0
86031,80248,1.0
32274,62043,1.0
20344,70257,1.0
88557,57224,1.0
20427,66233,1.0
83997,77535,1.0
23461,70806,1.0
27032,69592,1.0
71905,73543,1.0
22024,63630,1.0
28919,75490,1.0
17891,74905,1.0
65236,75365,1.0
12717,58532,1.0
72326,80263,1.0
73700,72232,1.0
69966,56603,1.0
45338,56740,1.0
69249,52923,1.0
5769,78329,1.0
75793,54638,1.0
8101,64585,1.0
93670,52351,1.0
21738,52574,1.0
67861,55789,1.0
31750,60790,1.0
55544,66584,1.0
40723,77667,1.0
56303,57116,1.0
91764,65188,1.0
93022,78177,1.0
52093,79275,1.0
63295,68449,1.0
87382,68233,1.0
57864,51452,1.0
82164,71129,1.0
65346,66476,1.0
54113,61045,1.0
53675,68002,1.0
55916,77309,1.0
10881,78084,1.0
23353,65823,1.0
92815,67825,1.0
72655,76476,1.0
58295,66401,1.0
39620,72594,1.0
26497,75434,1.0
47194,73644,1.0
52575,73587,1.0
64024,73536,1.0
10938,77149,1.0
13241,72151,1.0
79272,67654,1.0
86437,67936,1.0
50103,78120,1.0
24330,56512,1.0
6177,62439,1.0
16202,57803,1.0
77311,73889,1.0
16332,55139,1.0
48983,70572,1.0
15188,69035,1.0
26713,77610,1.0
13131,71801,1.0
944,78757,1.0
94362,64972,1.0
92001,64831,1.0
90554,56297,1.0
50904,72785,1.0
12019,54112,1.0
52222,76761,1.0
81155,73226,1.0
27920,57534,1.0
22063,79480,1.0
58336,70396,1.0
68273,72704,1.0
34036,65532,1.0
28760,72100,1.0
82135,56624,1.0
49277,78211,1.0
37489,73972,1.0
52917,66333,1.0
58044,79958,1.0
22090,55552,1.0
88552,53843,1.0
7290,57562,1.0
49565,71854,1.0
52395,67120,1.0
89501,79357,1.0
48561,55915,1.0
43525,63799,1.0
63036,53248,1.0
49443,76654,1.0
65370,58758,1.0
5354,57781,1.0
32221,57342,1.0
7730,76056,1.0
22755,59451,1.0
82063,57790,1.0
57701,55268,1.0
9886,75605,1.0
4511,55307,1.0
75651,69051,1.0
68702,55065,1.0
84971,62064,1.0
90929,61174,1.0
28435,74090,1.0
89845,34420,1.0
30721,56953,1.0
46370,11896,1.0
81968,22259,1.0
79388,3104,1.0
26280,16183,1.0
61168,16259,1.0
91348,3872,1.0
53802,6209,1.0
26218,25284,1.0
37967,17717,1.0
24869,19886,1.0
7816,8324,1.0
83096,3020,1.0
40688,7076,1.0
66840,3416,1.0
4860,6730,1.0
69459,24328,1.0
48780,13105,1.0
46167,6113,1.0
6658,4536,1.0
59476,501,1.0
87036,7029,1.0
84280,26570,1.0
91632,14949,1.0
11812,21083,1.0
29555,315,1.0
84997,21904,1.0
24795,16939,1.0
30207,10317,1.0
86388,23037,1.0
23405,8332,1.0
38384,10969,1.0
69903,1320,1.0
56272,14734,1.0
76526,24043,1.0
89558,14941,1.0
35757,7875,1.0
32147,21517,1.0
53860,4451,1.0
62832,1365,1.0
45978,2495,1.0
87294,8839,1.0
51056,14825,1.0
28627,5993,1.0
17607,21255,1.0
85271,10775,1.0
69715,18546,1.0
65338,7240,1.0
32743,25988,1.0
40352,7611,1.0
78085,13128,1.0
49309,6473,1.0
8073,4805,1.0
9713,863,1.0
11242,13393,1.0
83524,10365,1.0
70965,23912,1.0
31877,3988,1.0
24658,5968,1.0
40959,1358,1.0
84960,4522,1.0
43103,17823,1.0
40504,18805,1.0
63816,15045,1.0
20925,21577,1.0
32634,1607,1.0
24657,942,1.0
45617,14115,1.0
82225,4337,1.0
84496,19363,1.0
47025,6292,1.0
32206,428,1.0
63253,19194,1.0
89768,5221,1.0
12168,13982,1.0
2858,26151,1.0
39920,818,1.0
78162,21236,1.0
17751,3412,1.0
22562,12957,1.0
85422,16671,1.0
52081,22668,1.0
76223,13226,1.0
65205,18607,1.0
12178,10297,1.0
82705,6480,1.0
50194,4910,1.0
34355,11566,1.0
69845,592,1.0
17997,7580,1.0
22466,308,1.0
93260,8755,1.0
7581,4138,1.0
62707,25613,1.0
33921,12796,1.0
32401,13350,1.0
73789,10940,1.0
50695,8635,1.0
87607,10920,1.0
38827,15105,1.0
58894,2239,1.0
40985,12804,1.0
10800,5189,1.0
60150,1007,1.0
45747,10406,1.0
25375,22520,1.0
87792,26498,1.0
39946,6538,1.0
7885,5604,1.0
70968,12889,1.0
93641,306,1.0
74387,2284,1.0
12101,18714,1.0
30981,12897,1.0
39218,22626,1.0
18626,3736,1.0
9384,978,1.0
6295,14710,1.0
45580,17052,1.0
60504,15293,1.0
44727,8910,1.0
41207,6810,1.0
90628,24701,1.0
3885,1790,1.0
17031,22709,1.0
75606,4015,1.0
14195,17866,1.0
14016,18139,1.0
28031,26330,1.0
8378,3099,1.0
9243,15961,1.0
92149,3299,1.0
52378,23542,1.0
12354,15113,1.0
67324,2787,1.0
54591,9698,1.0
31833,16203,1.0
14753,16501,1.0
59335,18403,1.0
15207,10059,1.0
28732,4474,1.0
35586,14795,1.0
49888,11290,1.0
14500,24023,1.0
535,16418,1.0
27157,24326,1.0
8397,12953,1.0
81391,18020,1.0
78342,20818,1.0
42460,19975,1.0
13206,10943,1.0
73520,5331,1.0
29008,20488,1.0
33346,24426,1.0
27442,25041,1.0
87105,26013,1.0
31413,12240,1.0
3686,18879,1.0
86663,3908,1.0
73248,16816,1.0
16900,20456,1.0
39758,464,1.0
83429,6705,1.0
9579,4985,1.0
80837,9765,1.0
431,4734,1.0
11015,5061,1.0
49163,23818,1.0
24436,2670,1.0
1547,25396,1.0
83705,2078,1.0
56168,19493,1.0
82376,7662,1.0
61332,19564,1.0
26775,16627,1.0
3510,3590,1.0
45099,14117,1.0
29866,5608,1.0
87255,19559,1.0
57439,6097,1.0
73184,6521,1.0
30145,6196,1.0
35582,16093,1.0
14289,5263,1.0
80672,6137,1.0
84436,24579,1.0
86461,9254,1.0
55644,9433,1.0
2422,17193,1.0
70372,1170,1.0
39780,1140,1.0
39662,23186,1.0
47055,24504,1.0
31544,1187,1.0
30492,14826,1.0
94466,17409,1.0
78259,20239,1.0
12567,6613,1.0
54434,12656,1.0
67571,5647,1.0
15000,458,1.0
88061,10585,1.0
30160,22803,1.0
55694,22108,1.0
4558,24775,1.0
76726,24046,1.0
63129,6590,1.0
74635,13231,1.0
44059,14412,1.0
69520,4273,1.0
55440,20023,1.0
68964,12791,1.0
70080,405,1.0
23508,11465,1.0
83798,2426,1.0
63034,20681,1.0
6145,19659,1.0
40280,10461,1.0
31381,13383,1.0
84820,25624,1.0
73714,8069,1.0
91435,2570,1.0
83846,12290,1.0
79546,23933,1.0
69489,18623,1.0
23872,13678,1.0
49076,362,1.0
14054,2978,1.0
22774,1639,1.0
71547,9017,1.0
15550,4124,1.0
22696,23222,1.0
58923,6471,1.0
21422,8975,1.0
24271,7895,1.0
53413,22654,1.0
46171,5252,1.0
20601,18940,1.0
14232,25459,1.0
85404,9730,1.0
29007,18994,1.0
21845,7807,1.0
1528,8928,1.0
3806,18253,1.0
86612,18356,1.0
5437,9415,1.0
6475,16666,1.0
66286,3736,1.0
43456,21959,1.0
18248,22752,1.0
58131,8181,1.0
81985,11626,1.0
66839,2902,1.0
15061,5215,1.0
83674,11440,1.0
10142,1468,1.0
61079,13852,1.0
13150,23117,1.0
8524,8957,1.0
33644,19642,1.0
4819,25773,1.0
18086,10115,1.0
11638,18451,1.0
37436,10426,1.0
38935,22770,1.0
29544,6969,1.0
25217,6988,1.0
23266,1597,1.0
83107,14507,1.0
41221,3307,1.0
45177,5885,1.0
86841,1965,1.0
67174,3153,1.0
64268,16193,1.0
85535,2870,1.0
20029,24435,1.0
70402,9709,1.0
24573,21770,1.0
71070,6238,1.0
9724,19929,1.0
46051,7937,1.0
93197,2218,1.0
2820,6697,1.0
2411,4666,1.0
3727,20182,1.0
15265,22094,1.0
3765,1608,1.0
58460,25541,1.0
20924,24111,1.0
81194,24543,1.0
54184,7973,1.0
25948,21512,1.0
77085,8724,1.0
18218,8496,1.0
64680,21135,1.0
80480,9072,1.0
43564,8568,1.0
494,9571,1.0
60185,21192,1.0
55802,20570,1.0
26622,26521,1.0
33898,23142,1.0
24942,11136,1.0
89462,15726,1.0
69396,4909,1.0
20822,17944,1.0
29663,23668,1.0
34479,22384,1.0
52115,22921,1.0
22199,8346,1.0
16850,6074,1.0
66192,8422,1.0
57448,545,1.0
44130,5697,1.0
38465,25268,1.0
38558,2382,1.0
16776,993,1.0
34954,10325,1.0
86843,16140,1.0
78833,21831,1.0
74087,12364,1.0
83083,7273,1.0
7411,18033,1.0
75463,8064,1.0
11168,15190,1.0
10667,14080,1.0
5521,6661,1.0
77754,8740,1.0
24874,23366,1.0
83290,164,1.0
10274,4322,1.0
45915,7955,1.0
29279,5276,1.0
8015,17004,1.0
24117,21014,1.0
92663,18645,1.0
75370,26417,1.0
52704,4077,1.0
26295,8964,1.0
62291,7297,1.0
85825,17901,1.0
54822,476,1.0
45343,363,1.0
89938,14996,1.0
91653,10457,1.0
26988,25657,1.0
57487,10278,1.0
73355,11670,1.0
49718,20844,1.0
82053,3208,1.0
2013,13281,1.0
78713,13765,1.0
35908,16675,1.0
70728,23832,1.0
74726,7635,1.0
47764,11710,1.0
22096,1709,1.0
22635,17273,1.0
93646,13055,1.0
68488,13450,1.0
78099,24359,1.0
45364,7087,1.0
159,17061,1.0
33841,355,1.0
87638,26348,1.0
68454,6071,1.0
38220,11439,1.0
73100,7219,1.0
91122,4144,1.0
36903,20228,1.0
57924,19176,1.0
88481,10946,1.0
43585,4570,1.0
3004,14406,1.0
25278,19298,1.0
26332,8142,1.0
68336,19680,1.0
11874,15917,1.0
73842,24198,1.0
69724,11669,1.0
27121,8407,1.0
42636,4331,1.0
63112,5951,1.0
18238,116,1.0
27670,18305,1.0
19929,1328,1.0
19707,23011,1.0
58990,6462,1.0
11505,18085,1.0
82461,22664,1.0
219,3904,1.0
44149,5737,1.0
62185,21684,1.0
7451,20742,1.0
29736,7185,1.0
31717,23043,1.0
17560,10283,1.0
27457,12094,1.0
16374,22454,1.0
8263,10194,1.0
38731,19962,1.0
23315,6077,1.0
30727,13264,1.0
59924,24296,1.0
49971,23978,1.0
55871,5271,1.0
63576,26222,1.0
87085,21419,1.0
83839,2676,1.0
18170,4981,1.0
79843,626,1.0
64431,9657,1.0
41674,7825,1.0
10859,14119,1.0
28540,4085,1.0
13557,760,1.0
91392,22132,1.0
9400,7138,1.0
68036,25172,1.0
70130,26440,1.0
32711,4334,1.0
22351,17370,1.0
29003,22381,1.0
23594,26453,1.0
58774,21073,1.0
29163,22354,1.0
89767,9977,1.0
92447,12152,1.0
59446,9169,1.0
25560,23897,1.0
22349,17115,1.0
71802,2627,1.0
23103,15102,1.0
72520,90,1.0
67799,22983,1.0
3300,21317,1.0
73222,1127,1.0
51473,18400,1.0
36403,374,1.0
83090,762,1.0
45500,9834,1.0
69411,3311,1.0
31869,5027,1.0
37449,21694,1.0
94475,2373,1.0
55769,11388,1.0
88121,10045,1.0
93106,21370,1.0
3636,10988,1.0
55234,17008,1.0
26787,12318,1.0
64767,754,1.0
67860,20212,1.0
66609,9505,1.0
64278,7215,1.0
26717,1405,1.0
54747,19135,1.0
8715,15920,1.0
93857,21669,1.0
71554,5651,1.0
42304,23431,1.0
87307,6710,1.0
27220,3824,1.0
65533,10211,1.0
90379,26323,1.0
62921,24015,1.0
74008,14082,1.0
17121,18686,1.0
32739,10190,1.0
66974,19534,1.0
40788,13772,1.0
89705,12993,1.0
90386,25663,1.0
55807,12253,1.0
84991,1075,1.0
19768,7708,1.0
92136,10396,1.0
52468,13550,1.0
72272,24826,1.0
58804,5082,1.0
84579,20243,1.0
51060,1914,1.0
93130,17929,1.0
88837,19310,1.0
7039,18707,1.0
57566,17667,1.0
70109,3089,1.0
92986,1695,1.0
93101,19076,1.0
55842,24307,1.0
53740,23960,1.0
25910,18616,1.0
59237,5209,1.0
83162,2934,1.0
69822,2261,1.0
60406,22978,1.0
47844,8463,1.0
94303,25239,1.0
16784,16853,1.0
52398,7246,1.0
23787,19712,1.0
15523,6011,1.0
9530,20136,1.0
85971,25787,1.0
30493,15153,1.0
20667,14642,1.0
35094,1773,1.0
38253,1689,1.0
84816,22324,1.0
16922,23863,1.0
56261,23702,1.0
31962,25482,1.0
51738,10770,1.0
63965,7269,1.0
12023,22650,1.0
73632,8790,1.0
58706,25778,1.0
59315,10540,1.0
14373,18317,1.0
76556,747,1.0
65663,19677,1.0
59493,22503,1.0
5671,1925,1.0
93741,15986,1.0
70937,9572,1.0
26275,8246,1.0
67927,5414,1.0
20781,11213,1.0
43401,13747,1.0
16299,236,1.0
84626,1920,1.0
88134,7022,1.0
25854,20451,1.0
72601,22067,1.0
83130,798,1.0
25016,12034,1.0
15985,28877,1.0
92624,21526,1.0
21235,13505,1.0
14501,4680,1.0
11994,6022,1.0
71278,8078,1.0
51458,7641,1.0
22833,10361,1.0
75116,27912,1.0
87527,25729,1.0
33930,27374,1.0
15371,23739,1.0
66509,25142,1.0
5558,4948,1.0
38120,2723,1.0
20664,14798,1.0
77796,32612,1.0
49672,1870,1.0
93835,28946,1.0
6520,11277,1.0
72569,12332,1.0
29528,21238,1.0
67702,10589,1.0
16495,5234,1.0
36539,7268,1.0
33027,33455,1.0
40413,16535,1.0
7015,3770,1.0
44968,26159,1.0
60931,10013,1.0
85580,23950,1.0
62796,2520,1.0
27682,1189,1.0
20209,35141,1.0
34634,2877,1.0
44196,13534,1.0
14552,31013,1.0
43387,2096,1.0
66527,32077,1.0
31300,121,1.0
46937,3738,1.0
16531,6089,1.0
23844,17050,1.0
59565,6625,1.0
93051,36237,1.0
89790,884,1.0
8135,18632,1.0
49341,9999,1.0
54458,23588,1.0
92058,19612,1.0
28319,19568,1.0
56237,21113,1.0
35002,25499,1.0
2004,16205,1.0
16345,11736,1.0
63043,12560,1.0
4287,1904,1.0
76050,14176,1.0
88234,4777,1.0
52348,22539,1.0
47698,5650,1.0
18418,26791,1.0
89221,12677,1.0
73340,7200,1.0
1857,31672,1.0
23882,3866,1.0
68067,7432,1.0
81779,17022,1.0
59797,8938,1.0
84347,36410,1.0
705,11573,1.0
10009,2747,1.0
17992,34033,1.0
63220,14480,1.0
52075,9579,1.0
56431,26522,1.0
74113,15584,1.0
48332,430,1.0
4741,5950,1.0
37175,4021,1.0
48698,35930,1.0
60603,2352,1.0
60233,3073,1.0
13879,6125,1.0
87212,19086,1.0
55800,20642,1.0
36986,9583,1.0
74450,21898,1.0
31668,1210,1.0
57018,2129,1.0
7756,22055,1.0
71755,1803,1.0
23332,27336,1.0
92595,5132,1.0
93916,25837,1.0
45944,32432,1.0
79971,9025,1.0
55612,16464,1.0
61324,6980,1.0
92306,9164,1.0
57807,2444,1.0
45928,33042,1.0
18388,1363,1.0
73315,11030,1.0
22740,29339,1.0
54976,10768,1.0
72312,2046,1.0
86736,3665,1.0
9104,8416,1.0
31178,9315,1.0
51780,6555,1.0
33190,615,1.0
65638,16968,1.0
12480,33913,1.0
48718,24765,1.0
17983,9885,1.0
73655,24946,1.0
93913,23223,1.0
76825,159,1.0
41491,4004,1.0
54449,3640,1.0
86023,2588,1.0
195,22389,1.0
16639,23113,1.0
85246,9926,1.0
73378,13332,1.0
68252,2882,1.0
22123,24041,1.0
87436,22127,1.0
41183,5904,1.0
55381,6645,1.0
27899,14511,1.0
69032,10557,1.0
47221,18064,1.0
38103,1596,1.0
53572,4035,1.0
10521,13022,1.0
43578,7930,1.0
23567,13530,1.0
46742,11552,1.0
16063,12184,1.0
11201,15359,1.0
70162,16536,1.0
17069,2621,1.0
25723,20005,1.0
13456,36428,1.0
71536,25555,1.0
42296,23810,1.0
32799,15727,1.0
44436,2927,1.0
92579,19089,1.0
87362,195,1.0
80487,21529,1.0
81304,8105,1.0
75229,30649,1.0
30926,8061,1.0
46887,23691,1.0
24578,16038,1.0
73140,15874,1.0
42364,28619,1.0
81769,32264,1.0
5942,2677,1.0
65440,14790,1.0
12685,17722,1.0
50856,7984,1.0
34111,22461,1.0
76877,2585,1.0
49378,13694,1.0
80828,1050,1.0
60846,10628,1.0
28259,25200,1.0
8605,34334,1.0
69204,16220,1.0
27702,6536,1.0
42313,20193,1.0
21583,27243,1.0
29174,9821,1.0
77134,30350,1.0
79051,1745,1.0
55535,23853,1.0
88041,28576,1.0
57766,11841,1.0
90361,9051,1.0
76538,24077,1.0
77266,5412,1.0
88097,5648,1.0
69382,28101,1.0
35785,25528,1.0
4995,7566,1.0
91585,12562,1.0
36503,25358,1.0
4392,30723,1.0
20323,1153,1.0
47118,31864,1.0
64518,15414,1.0
52540,10577,1.0
2155,6316,1.0
88447,186,1.0
82268,17224,1.0
7125,8465,1.0
22836,19232,1.0
82354,15633,1.0
23485,8707,1.0
72488,17958,1.0
3915,31741,1.0
47451,2744,1.0
63786,30736,1.0
90997,7259,1.0
55030,10560,1.0
14644,403,1.0
2583,1706,1.0
18464,13461,1.0
40975,962,1.0
20832,28786,1.0
40886,1225,1.0
59083,19208,1.0
21436,11407,1.0
16743,1317,1.0
12421,19976,1.0
44232,11741,1.0
5253,2485,1.0
80892,8662,1.0
91378,13063,1.0
84335,3520,1.0
49663,10026,1.0
69331,11702,1.0
67474,30915,1.0
5760,20961,1.0
1353,21569,1.0
72880,32263,1.0
56727,33181,1.0
29892,14884,1.0
32795,19139,0.99
4544,48161,0.99
41807,11250,0.99
65604,19227,0.99
1863,44800,0.99
56436,70090,0.99
19140,71950,0.99
25707,73849,0.99
22414,48551,0.99
40810,51895,0.99
17358,23341,0.99
13473,38323,0.99
93672,74276,0.99
29259,11919,0.99
89809,79888,0.99
94170,55209,0.99
34690,18258,0.99
65164,70899,0.99
83926,68551,0.99
44789,85176,0.99
49120,55252,0.99
38137,75822,0.99
11423,39420,0.99
39660,2214,0.99
60228,10019,0.99
82549,78944,0.99
68068,8601,0.99
26395,6793,0.99
11708,41094,0.99
79499,71651,0.99
80788,23233,0.99
20476,56079,0.99
73297,3038,0.99
39837,53252,0.99
14304,200,0.99
72180,89360,0.99
21341,27536,0.99
57208,81793,0.99
4921,74906,0.99
47471,84457,0.99
63414,17888,0.99
43849,53688,0.99
62863,80659,0.99
57628,80692,0.99
75389,45798,0.99
16376,69368,0.99
50323,28197,0.99
68313,21890,0.99
36850,48196,0.99
25433,78230,0.99
22758,4538,0.99
88542,77236,0.99
73561,26904,0.99
42498,16825,0.99
7635,86898,0.99
49123,81532,0.99
63485,66632,0.99
35408,80032,0.99
87399,9131,0.99
79949,85089,0.99
31507,90444,0.99
5729,80144,0.99
53214,23774,0.99
66931,38329,0.99
1703,7509,0.99
12801,87333,0.99
79,62397,0.99
24307,5970,0.99
7935,79349,0.99
59472,76088,0.99
3361,60522,0.99
6022,19529,0.99
90748,46373,0.99
74654,75194,0.99
83067,73815,0.99
3814,3481,0.99
23793,88184,0.99
29768,6189,0.99
2062,27718,0.99
82349,16841,0.99
19894,75687,0.98
5362,32546,0.98
8797,3692,0.98
65094,76941,0.98
88142,68961,0.98
15229,63289,0.98
16884,39898,0.98
57434,77629,0.98
28171,77712,0.98
80047,2749,0.98
25134,84176,0.98
67329,61705,0.98
87106,14940,0.98
44492,2127,0.98
72558,6028,0.98
53253,62742,0.98
45997,62729,0.98
26434,27748,0.98
52219,82910,0.98
44396,77092,0.98
58862,57775,0.98
411,31981,0.98
51249,80407,0.98
62092,65522,0.98
25060,19653,0.98
56709,5273,0.98
91576,35575,0.98
45464,64867,0.98
5091,43380,0.98
29041,77733,0.98
65973,80030,0.98
27172,37742,0.98
23249,76686,0.98
80392,25510,0.98
86291,83754,0.98
10480,32741,0.98
21019,60299,0.98
57746,71008,0.98
42899,66487,0.98
55368,21632,0.98
1558,77194,0.98
63720,30906,0.98
91344,84622,0.98
4594,16172,0.98
15396,66468,0.98
28759,4527,0.98
18220,32853,0.98
68833,58826,0.98
831,73186,0.98
84219,41518,0.98
14170,59794,0.98
66534,71059,0.98
78851,31624,0.98
81010,90818,0.98
28576,61411,0.98
35805,85941,0.98
94034,79876,0.98
32229,67318,0.98
55767,82390,0.98
26620,74069,0.98
60607,21666,0.98
35065,61016,0.98
74180,71484,0.98
75423,47486,0.98
8844,45251,0.98
24948,17577,0.98
72761,37981,0.98
14720,38809,0.98
31701,17690,0.98
46305,53844,0.98
78609,81172,0.98
67935,41700,0.98
62301,73554,0.98
92318,6148,0.98
20975,63566,0.98
44576,17734,0.98
70969,71230,0.98
43522,1783,0.98
82314,52739,0.98
25988,13594,0.98
53216,86054,0.98
69036,84616,0.98
65500,21754,0.98
61825,85409,0.98
85014,64819,0.98
86869,76903,0.98
38265,87751,0.98
51620,24491,0.98
1170,69627,0.98
49759,79841,0.98
6808,24609,0.98
49626,49649,0.98
84350,77619,0.98
83007,10964,0.98
67274,72768,0.98
53466,14101,0.98
8722,36611,0.98
49842,57029,0.98
45845,13452,0.98
45947,51519,0.98
65978,51582,0.98
47609,70853,0.98
768,21324,0.98
73284,89336,0.98
66237,3578,0.98
61252,12202,0.98
87112,57166,0.98
87563,83095,0.98
73099,24454,0.98
36651,39606,0.98
64728,40846,0.98
13116,37725,0.98
79070,61512,0.98
57665,15175,0.98
43517,83531,0.98
3947,86564,0.98
51838,75525,0.98
6896,90210,0.98
52170,28423,0.98
58346,57311,0.98
29967,136,0.98
68308,39867,0.98
48688,67924,0.98
32622,58249,0.98
68709,79907,0.98
35728,66971,0.98
10632,79020,0.98
18171,57824,0.98
17510,23305,0.98
61104,15177,0.98
26491,28218,0.98
8406,47641,0.98
2247,69678,0.98
82107,70001,0.98
67105,72227,0.98
46702,64720,0.98
62274,50063,0.98
3416,425,0.98
27174,24717,0.98
20153,38621,0.98
69744,39015,0.98
43749,52881,0.98
27044,651,0.98
14456,32545,0.98
89535,33263,0.98
60990,60998,0.98
90775,64192,0.98
60048,40652,0.98
21036,2691,0.98
